,V1,date,ccy,weight,ret,close,agg_rate,place,agg_volume,mom1,mom2,vol1,vol2,rsibd,kdbd,Comp_Mom,Comp_Vol,Comp,mom1_cor,mom2_cor,vol1_cor,vol2_cor,agg_volume_cor,rsibd_cor,kdbd_cor,Basket,aret
39,39,1/29/2017,ETC,0.03030303,0.066939483,1.3,0,6,0.5,0.166666667,0.5,0.611111111,0.722222222,0.4375,0.176470588,0.333333333,0.666666667,-0.127460664,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,3,0.066939483
40,40,1/29/2017,ETH,0.03030303,0.079749065,10.48,0,2,0.888888889,0.444444444,0.333333333,0.111111111,0.222222222,0.4375,0.588235294,0.388888889,0.166666667,-0.219481653,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,2,0.079749065
41,41,1/29/2017,LTC,0.03030303,0.048171544,3.85,0,4,0.777777778,0.666666667,0.222222222,0.333333333,0.111111111,0.4375,1,0.444444444,0.222222222,-0.40784358,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,1,0.048171544
42,42,1/29/2017,MAID,0.03030303,0.066939483,1.3,0,8,0.5,0.166666667,0.5,0.611111111,0.722222222,0.4375,0.176470588,0.333333333,0.666666667,-0.127460664,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,3,0.066939483
43,43,1/29/2017,REP,0.03030303,-0.070575422,0.141204,0,9,0.111111111,0.888888889,0.777777778,0.888888889,0.888888889,1,1,0.833333333,0.888888889,-0.49749067,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,1,-0.070575422
44,44,1/29/2017,XMR,0.03030303,0.212866289,0.005164,0,5,0.222222222,1,1,1,1,1,0.588235294,1,1,-0.356010729,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,1,0.212866289
45,45,1/29/2017,XRP,0.03030303,0.006228609,0.006402,0,3,0.333333333,0.333333333,0.111111111,0.444444444,0.333333333,0.4375,0.588235294,0.222222222,0.388888889,-0.321792959,-0.090070154,0.274374898,-0.142034106,-0.036019797,-0.182679219,-0.204691139,-0.267869736,2,0.006228609
46,46,2/5/2017,BTC,0.03030303,-0.027793274,1027.34,0,1,1,0.888888889,0.777777778,0.666666667,0.444444444,1,0.466666667,0.833333333,0.555555556,1.106688128,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,3,-0.027793274
47,47,2/5/2017,DASH,0.03030303,-0.008831379,17.06,0,7,0.666666667,0.777777778,0.888888889,0.888888889,0.777777778,1,0.466666667,0.833333333,0.833333333,1.261504333,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,3,-0.008831379
48,48,2/5/2017,ETC,0.03030303,-0.122289578,1.39,0,6,0.5,0.5,0.388888889,0.277777778,0.611111111,1,1,0.444444444,0.444444444,0.52665345,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,1,-0.122289578
49,49,2/5/2017,ETH,0.03030303,0.004395611,11.35,0,2,0.888888889,0.666666667,0.666666667,0.111111111,0.111111111,1,1,0.666666667,0.111111111,0.562447571,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,2,0.004395611
50,50,2/5/2017,LTC,0.03030303,-0.071825735,4.04,0,4,0.777777778,0.333333333,0.555555556,0.555555556,0.222222222,0.307692308,0.466666667,0.444444444,0.388888889,0.602421662,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,2,-0.071825735
51,51,2/5/2017,MAID,0.03030303,-0.122289578,1.39,0,8,0.5,0.5,0.388888889,0.277777778,0.611111111,1,1,0.444444444,0.444444444,0.52665345,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,1,-0.122289578
52,52,2/5/2017,XEM,0.03030303,-0.115285687,0.15987,0,9,0.111111111,0.111111111,0.222222222,0.777777778,0.888888889,0.307692308,0.133333333,0.166666667,0.833333333,0.638659713,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,2,-0.115285687
53,53,2/5/2017,XMR,0.03030303,0.07694365,0.006389,0,5,0.222222222,1,1,1,1,1,0.466666667,1,1,1.497776177,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,3,0.07694365
54,54,2/5/2017,XRP,0.03030303,-0.027222199,0.006442,0,3,0.333333333,0.222222222,0.111111111,0.444444444,0.333333333,0.307692308,1,0.166666667,0.388888889,0.221446326,0.442914037,0.45203083,0.402695031,0.192946331,-0.073142827,0.101300279,-0.201664992,1,-0.027222199
55,55,2/12/2017,BTC,0.03030303,0.047579869,999.18,0,1,1,0.555555556,0.666666667,0.666666667,0.555555556,0.307692308,0.647058824,0.611111111,0.611111111,0.774364876,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,2,0.047579869
56,56,2/12/2017,DASH,0.03030303,0.287829903,16.91,0,6,0.444444444,0.777777778,0.888888889,0.555555556,0.666666667,0.307692308,0.647058824,0.833333333,0.611111111,1.002151686,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,3,0.287829903
57,57,2/12/2017,ETC,0.03030303,-0.008163311,1.23,0,7,0.611111111,0.166666667,0.277777778,0.833333333,0.833333333,1,1,0.222222222,0.833333333,0.357423159,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,1,-0.008163311
58,58,2/12/2017,ETH,0.03030303,0.112701923,11.4,0,2,0.888888889,0.888888889,0.777777778,0.222222222,0.222222222,1,0.647058824,0.833333333,0.222222222,0.838857371,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,3,0.112701923
59,59,2/12/2017,LTC,0.03030303,0,3.76,0,4,0.777777778,0.444444444,0.444444444,0.333333333,0.333333333,1,0.235294118,0.444444444,0.333333333,0.379603002,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,2,0
60,60,2/12/2017,MAID,0.03030303,-0.008163311,1.23,0,8,0.611111111,0.166666667,0.277777778,0.833333333,0.833333333,1,1,0.222222222,0.833333333,0.357423159,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,1,-0.008163311
61,61,2/12/2017,XEM,0.03030303,-0.179489726,0.142462,0,9,0.111111111,0.333333333,0.111111111,0.444444444,0.444444444,1,0.235294118,0.222222222,0.444444444,0.148995527,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,1,-0.179489726
62,62,2/12/2017,XMR,0.03030303,-0.082751688,0.0069,0,5,0.222222222,1,1,1,1,1,0.647058824,1,1,1.098702609,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,3,-0.082751688
63,63,2/12/2017,XRP,0.03030303,-0.064400284,0.006269,0,3,0.333333333,0.666666667,0.555555556,0.111111111,0.111111111,0.307692308,0.235294118,0.611111111,0.111111111,0.628730037,0.449534163,0.576982816,0.053984,0.051031335,0.362533572,-0.156661691,0.191376706,2,-0.064400284
64,64,2/19/2017,BTC,0.03030303,0.106133214,1047.87,0,1,1,0.777777778,0.777777778,0.222222222,0.222222222,1,1,0.777777778,0.222222222,0.697787157,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,3,0.106133214
65,65,2/19/2017,DASH,0.03030303,0.220390319,22.55,0,6,0.666666667,1,1,0.666666667,0.555555556,0.125,0.411764706,1,0.611111111,1.220641682,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,3,0.220390319
66,66,2/19/2017,ETC,0.03030303,0.024292693,1.22,0,7,0.5,0.5,0.277777778,0.388888889,0.833333333,0.5,0.411764706,0.388888889,0.611111111,0.377108051,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,1,0.024292693
67,67,2/19/2017,ETH,0.03030303,0.129211731,12.76,0,2,0.888888889,0.888888889,0.888888889,1,0.666666667,1,0.411764706,0.888888889,0.833333333,0.809923968,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,3,0.129211731
68,68,2/19/2017,LTC,0.03030303,0.018445846,3.76,0,4,0.777777778,0.666666667,0.555555556,0.111111111,0.111111111,0.5,0.411764706,0.611111111,0.111111111,0.584075777,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,2,0.018445846
69,69,2/19/2017,MAID,0.03030303,0.024292693,1.22,0,8,0.5,0.5,0.277777778,0.388888889,0.833333333,0.5,0.411764706,0.388888889,0.611111111,0.377108051,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,1,0.024292693
70,70,2/19/2017,XEM,0.03030303,-0.081735935,0.119055,0,9,0.111111111,0.111111111,0.111111111,0.777777778,0.444444444,1,0.411764706,0.111111111,0.611111111,-0.098662092,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,1,-0.081735935
71,71,2/19/2017,XMR,0.03030303,0.014845182,0.006352,0,5,0.222222222,0.222222222,0.666666667,0.888888889,1,0.5,0.823529412,0.444444444,0.944444444,0.568152,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,2,0.014845182
72,72,2/19/2017,XRP,0.03030303,-0.035851099,0.005878,0,3,0.333333333,0.333333333,0.444444444,0.555555556,0.333333333,0.5,1,0.388888889,0.444444444,0.465377551,0.526966783,0.60966515,0.066465563,0.04395994,0.743556856,-0.355959888,0.145160986,2,-0.035851099
73,73,2/26/2017,BTC,0.03030303,0.083853863,1165.2,0,1,1,0.777777778,0.777777778,0.555555556,0.222222222,1,0.611111111,0.777777778,0.388888889,0.530912774,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,3,0.083853863
74,74,2/26/2017,DASH,0.03030303,0.40889808,28.11,0,4,0.777777778,1,1,0.888888889,0.777777778,0.176470588,0.611111111,1,0.833333333,1.257852787,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,3,0.40889808
75,75,2/26/2017,ETC,0.03030303,0.113328685,1.25,0,7,0.5,0.611111111,0.5,0.388888889,0.388888889,0.588235294,0.166666667,0.555555556,0.388888889,0.453686835,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,2,0.113328685
76,76,2/26/2017,ETH,0.03030303,0.284578087,14.52,0,2,0.888888889,0.888888889,0.888888889,0.666666667,0.888888889,0.176470588,1,0.888888889,0.777777778,1.167704567,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,3,0.284578087
77,77,2/26/2017,LTC,0.03030303,0.01811175,3.83,0,5,0.666666667,0.444444444,0.666666667,0.111111111,0.111111111,0.588235294,0.611111111,0.555555556,0.111111111,0.368775014,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,1,0.01811175
78,78,2/26/2017,MAID,0.03030303,0.113328685,1.25,0,8,0.5,0.611111111,0.5,0.388888889,0.388888889,0.588235294,0.166666667,0.555555556,0.388888889,0.453686835,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,2,0.113328685
79,79,2/26/2017,XEM,0.03030303,-0.102113814,0.109711,0,9,0.111111111,0.111111111,0.111111111,1,1,0.588235294,0.611111111,0.111111111,1,0.343070587,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,1,-0.102113814
80,80,2/26/2017,XMR,0.03030303,0.56454501,0.006447,0,6,0.222222222,0.333333333,0.333333333,0.777777778,0.666666667,0.588235294,0.611111111,0.333333333,0.722222222,0.430453708,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,2,0.56454501
81,81,2/26/2017,XRP,0.03030303,0.077666135,0.005671,0,3,0.333333333,0.222222222,0.222222222,0.222222222,0.555555556,1,0.611111111,0.222222222,0.388888889,0.016641669,0.49002547,0.428336265,0.217381329,0.205170907,0.257807818,-0.40850435,0.096177001,1,0.077666135
82,82,3/5/2017,BTC,0.03030303,-0.036765242,1267.12,0,1,1,0.444444444,0.666666667,0.222222222,0.222222222,1,0.529411765,0.555555556,0.222222222,0.444635968,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,2,-0.036765242
83,83,3/5/2017,DASH,0.03030303,0.599820379,42.31,0,3,0.777777778,0.888888889,1,1,1,1,0.117647059,0.944444444,1,1.219165352,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,3,0.599820379
84,84,3/5/2017,ETC,0.03030303,0.014184635,1.4,0,7,0.5,0.611111111,0.5,0.722222222,0.5,1,0.529411765,0.555555556,0.611111111,0.602146786,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,2,0.014184635
85,85,3/5/2017,ETH,0.03030303,0.194338869,19.3,0,2,0.888888889,0.777777778,0.777777778,0.333333333,0.666666667,0.214285714,0.529411765,0.777777778,0.5,0.567264274,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,2,0.194338869
86,86,3/5/2017,LTC,0.03030303,-0.015504187,3.9,0,6,0.666666667,0.222222222,0.222222222,0.111111111,0.111111111,1,0.529411765,0.222222222,0.111111111,0.149939276,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,1,-0.015504187
87,87,3/5/2017,MAID,0.03030303,0.014184635,1.4,0,9,0.5,0.611111111,0.5,0.722222222,0.5,1,0.529411765,0.555555556,0.611111111,0.602146786,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,3,0.014184635
88,88,3/5/2017,XEM,0.03030303,-0.316683663,0.099061,0,8,0.111111111,0.111111111,0.111111111,0.555555556,0.888888889,0.5,0.529411765,0.111111111,0.722222222,0.220213517,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,1,-0.316683663
89,89,3/5/2017,XMR,0.03030303,-0.136231403,0.011338,0,5,0.222222222,1,0.888888889,0.888888889,0.777777778,0.214285714,1,0.944444444,0.833333333,0.636104582,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,3,-0.136231403
90,90,3/5/2017,XRP,0.03030303,0.020349539,0.006129,0,4,0.333333333,0.333333333,0.333333333,0.444444444,0.333333333,0.5,1,0.333333333,0.388888889,0.061004337,0.336387318,0.392981128,0.24178018,0.165790907,0.289642949,0.170182322,-0.429931133,1,0.020349539
91,91,3/12/2017,BTC,0.03030303,-0.163900192,1221.38,0,1,1,0.333333333,0.333333333,0.444444444,0.222222222,0.428571429,0.428571429,0.333333333,0.333333333,0.401270701,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,1,-0.163900192
92,92,3/12/2017,DASH,0.03030303,0.339414749,77.08,0,3,0.777777778,1,1,1,1,0.142857143,1,1,1,0.662196305,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,2,0.339414749
93,93,3/12/2017,ETC,0.03030303,0.301668314,1.42,0,7,0.555555556,0.555555556,0.555555556,0.333333333,0.444444444,1,1,0.555555556,0.388888889,0.684030061,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,2,0.301668314
94,94,3/12/2017,ETH,0.03030303,0.646423991,23.44,0,2,0.888888889,0.888888889,0.888888889,0.888888889,0.666666667,1,1,0.888888889,0.777777778,0.94908897,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,3,0.646423991
95,95,3/12/2017,LTC,0.03030303,0.030771659,3.84,0,6,0.666666667,0.444444444,0.222222222,0.111111111,0.111111111,0.428571429,1,0.333333333,0.111111111,0.210323648,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,1,0.030771659
96,96,3/12/2017,REP,0.03030303,0.114065184,0.140575,0,9,0.111111111,0.777777778,0.666666667,0.666666667,0.777777778,1,1,0.722222222,0.722222222,0.868315734,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,3,0.114065184
97,97,3/12/2017,XEM,0.03030303,1.009578442,0.072172,0,8,0.222222222,0.111111111,0.111111111,0.555555556,0.555555556,1,0.428571429,0.111111111,0.555555556,0.735476221,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,2,1.009578442
98,98,3/12/2017,XMR,0.03030303,0.509915568,0.009894,0,4,0.333333333,0.222222222,0.777777778,0.777777778,0.888888889,1,0.142857143,0.5,0.833333333,1.028218856,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,3,0.509915568
99,99,3/12/2017,XRP,0.03030303,0.099877888,0.006255,0,5,0.444444444,0.666666667,0.444444444,0.222222222,0.333333333,0.428571429,0.428571429,0.555555556,0.277777778,0.383576696,-0.009386916,0.20175358,0.274900883,0.216962887,0.041482652,0.479654284,-0.09055617,1,0.099877888
100,100,3/19/2017,BTC,0.03030303,-0.069927555,1036.74,0,1,1,0.111111111,0.111111111,0.444444444,0.333333333,0.6,0.166666667,0.111111111,0.388888889,0.248828868,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,3,-0.069927555
101,101,3/19/2017,DASH,0.03030303,-0.144907747,108.23,0,3,0.777777778,0.666666667,1,0.555555556,0.777777778,0.266666667,0.611111111,0.833333333,0.666666667,-0.69829824,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,1,-0.144907747
102,102,3/19/2017,ETC,0.03030303,0.184922338,1.92,0,7,0.666666667,0.555555556,0.555555556,0.777777778,0.555555556,1,0.611111111,0.555555556,0.666666667,-0.013420037,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,2,0.184922338
103,103,3/19/2017,ETH,0.03030303,0.121501341,44.74,0,2,0.888888889,0.888888889,0.888888889,1,1,1,0.611111111,0.888888889,1,-0.299374426,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,2,0.121501341
104,104,3/19/2017,LTC,0.03030303,0.024938948,3.96,0,6,0.555555556,0.222222222,0.222222222,0.222222222,0.111111111,0.6,0.166666667,0.222222222,0.166666667,0.145917955,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,3,0.024938948
105,105,3/19/2017,REP,0.03030303,0.017764602,0.15756,0,9,0.111111111,0.444444444,0.444444444,0.333333333,0.444444444,1,0.611111111,0.444444444,0.388888889,0.079067163,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,2,0.017764602
106,106,3/19/2017,XEM,0.03030303,-0.158359174,0.198072,0,8,0.333333333,1,0.777777778,0.888888889,0.888888889,0.266666667,0.611111111,0.888888889,0.888888889,-0.800960986,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,1,-0.158359174
107,107,3/19/2017,XMR,0.03030303,-0.197156392,0.016475,0,4,0.222222222,0.777777778,0.666666667,0.666666667,0.666666667,0.266666667,1,0.722222222,0.666666667,-0.766286948,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,1,-0.197156392
108,108,3/19/2017,XRP,0.03030303,0.322758426,0.006912,0,5,0.444444444,0.333333333,0.333333333,0.111111111,0.222222222,1,0.611111111,0.333333333,0.166666667,0.172068912,-0.545485068,-0.336121911,0.008975522,0.013320097,-0.273817196,0.648881858,-0.305838418,3,0.322758426
109,109,3/26/2017,BTC,0.03030303,0.131127345,966.72,0,1,1,0.444444444,0.111111111,0.444444444,0.333333333,0.4375,1,0.277777778,0.388888889,0.493792288,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,2,0.131127345
110,110,3/26/2017,DASH,0.03030303,-0.49507226,93.63,0,3,0.777777778,0.333333333,0.444444444,0.333333333,0.444444444,0.4375,1,0.388888889,0.388888889,0.39429858,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,1,-0.49507226
111,111,3/26/2017,ETC,0.03030303,0.133531393,2.31,0,6,0.666666667,0.888888889,0.777777778,0.777777778,0.555555556,1,1,0.833333333,0.666666667,0.879543822,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,3,0.133531393
112,112,3/26/2017,ETH,0.03030303,-0.0356641,50.52,0,2,0.888888889,0.777777778,0.888888889,0.555555556,1,1,1,0.833333333,0.777777778,0.735252325,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,3,-0.0356641
113,113,3/26/2017,LTC,0.03030303,0.645218714,4.06,0,7,0.444444444,0.666666667,0.222222222,0.111111111,0.111111111,0.4375,1,0.444444444,0.111111111,0.518385052,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,2,0.645218714
114,114,3/26/2017,REP,0.03030303,0.247777766,0.160384,0,9,0.111111111,0.555555556,0.333333333,0.222222222,0.222222222,0.4375,0.181818182,0.444444444,0.222222222,0.394566208,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,2,0.247777766
115,115,3/26/2017,XEM,0.03030303,-0.026346174,0.169063,0,8,0.222222222,0.222222222,1,0.888888889,0.888888889,0.4375,1,0.611111111,0.888888889,0.386026565,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,1,-0.026346174
116,116,3/26/2017,XMR,0.03030303,0.17326164,0.013527,0,5,0.333333333,0.111111111,0.555555556,0.666666667,0.777777778,0.4375,1,0.333333333,0.722222222,0.341847585,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,1,0.17326164
117,117,3/26/2017,XRP,0.03030303,1.857459573,0.009545,0,4,0.555555556,1,0.666666667,1,0.666666667,1,1,0.833333333,0.833333333,0.962901436,0.359017545,-0.070521543,0.215180215,-0.109680988,0.003225416,0.401509967,0.107328729,3,1.857459573
118,118,4/2/2017,BTC,0.03030303,0.074880824,1102.17,0,1,1,0.444444444,0.444444444,0.111111111,0.111111111,0.533333333,1,0.444444444,0.111111111,0.59044084,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,3,0.074880824
119,119,4/2/2017,DASH,0.03030303,0.125482617,57.07,0,4,0.555555556,0.111111111,0.111111111,0.333333333,0.222222222,1,0.176470588,0.111111111,0.277777778,0.441184884,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,2,0.125482617
120,120,4/2/2017,ETC,0.03030303,0,2.64,0,7,0.444444444,0.555555556,0.777777778,0.777777778,0.555555556,1,0.588235294,0.666666667,0.666666667,0.584374286,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,2,0
121,121,4/2/2017,ETH,0.03030303,-0.119245643,48.75,0,2,0.888888889,0.222222222,0.555555556,0.222222222,0.333333333,0.533333333,0.176470588,0.388888889,0.277777778,0.189542927,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,1,-0.119245643
122,122,4/2/2017,LTC,0.03030303,0.118070103,7.74,0,5,0.777777778,0.888888889,0.888888889,0.888888889,0.888888889,0.2,1,0.888888889,0.888888889,0.473360612,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,2,0.118070103
123,123,4/2/2017,REP,0.03030303,-0.084337411,0.20548,0,9,0.111111111,0.777777778,0.666666667,0.555555556,0.444444444,1,0.588235294,0.722222222,0.5,0.664210437,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,3,-0.084337411
124,124,4/2/2017,XEM,0.03030303,-0.064987609,0.164667,0,8,0.222222222,0.333333333,0.222222222,0.444444444,0.666666667,0.533333333,0.588235294,0.277777778,0.555555556,0.403554157,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,1,-0.064987609
125,125,4/2/2017,XMR,0.03030303,0.218532664,0.016086,0,6,0.333333333,0.666666667,0.333333333,0.666666667,0.777777778,1,0.588235294,0.5,0.722222222,0.656083067,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,3,0.218532664
126,126,4/2/2017,XRP,0.03030303,-0.586528443,0.061159,0,3,0.666666667,1,1,1,1,0.2,0.588235294,1,1,0.332381383,0.289791941,-0.189906706,0.101194039,-0.15142285,-0.020757309,0.367220439,0.35577748,1,-0.586528443
127,127,4/9/2017,BTC,0.03030303,-0.004158922,1187.87,0,1,1,0.666666667,0.666666667,0.111111111,0.111111111,1,0.555555556,0.666666667,0.111111111,-0.070183911,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,3,-0.004158922
128,128,4/9/2017,DASH,0.03030303,0.152250001,64.7,0,4,0.555555556,0.888888889,0.111111111,0.666666667,0.666666667,0.470588235,1,0.5,0.666666667,-0.182077697,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,2,0.152250001
129,129,4/9/2017,ETC,0.03030303,-0.003795071,2.64,0,7,0.444444444,0.555555556,0.444444444,0.222222222,0.444444444,0.470588235,0.555555556,0.5,0.333333333,-0.206311341,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,2,-0.003795071
130,130,4/9/2017,ETH,0.03030303,0.118630069,43.27,0,2,0.777777778,0.222222222,0.222222222,0.444444444,0.222222222,0.470588235,0.555555556,0.222222222,0.333333333,-0.039060234,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,3,0.118630069
131,131,4/9/2017,LTC,0.03030303,0.206706094,8.71,0,5,0.888888889,0.777777778,0.888888889,0.888888889,0.888888889,0.470588235,0.555555556,0.833333333,0.888888889,-0.631543619,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,1,0.206706094
132,132,4/9/2017,REP,0.03030303,0.016879832,0.188861,0,9,0.111111111,0.333333333,0.555555556,0.333333333,0.555555556,0.470588235,0.555555556,0.444444444,0.444444444,-0.259841833,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,2,0.016879832
133,133,4/9/2017,XEM,0.03030303,0.334287732,0.154306,0,8,0.222222222,0.444444444,0.333333333,0.555555556,0.333333333,0.470588235,0.555555556,0.388888889,0.444444444,-0.164058984,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,3,0.334287732
134,134,4/9/2017,XMR,0.03030303,0.186310592,0.020015,0,6,0.333333333,1,0.777777778,0.777777778,0.777777778,1,0.555555556,0.888888889,0.777777778,-0.434948438,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,1,0.186310592
135,135,4/9/2017,XRP,0.03030303,-0.01653812,0.03402,0,3,0.666666667,0.111111111,1,1,1,0.470588235,0.111111111,0.555555556,1,-0.677985204,-0.160803582,-0.403963908,-0.145978489,-0.253439192,-0.081972183,0.270233302,0.144853541,1,-0.01653812
